0x8FA2AF	0x02D8
0x8FE9ED	0x9ADC
0x8FE9EE	0x9AE0
0x8FE9EF	0x9AE4
0x8FE9F0	0x9AE5
0x8FE9F1	0x9AE7
0x8FE9F2	0x9AE9
0x8FE9F3	0x9AEC
0x8FE9F4	0x9AF2
0x8FE9F5	0x9AF3
0x8FE9F6	0x9AF5
0x8FE9F7	0x9AF9
0x8FE9F8	0x9AFA
0x8FE9F9	0x9AFD
0x8FE9FA	0x9AFF
0x8FE9FB	0x9B00
0x8FE9FC	0x9B01
0x8FE9FD	0x9B02
0x8FE9FE	0x9B03
0x8FEAA1	0x9B04
0x8FEAA2	0x9B05
0x8FEAA3	0x9B08
0x8FEAA4	0x9B09
0x8FEAA5	0x9B0B
0x8FEAA6	0x9B0C
0x8FEAA7	0x9B0D
0x8FEAA8	0x9B0E
0x8FEAA9	0x9B10
0x8FEAAA	0x9B12
0x8FEAAB	0x9B16
0x8FEAAC	0x9B19
0x8FEAAD	0x9B1B
0x8FEAAE	0x9B1C
0x8FEAAF	0x9B20
0x8FEAB0	0x9B26
0x8FEAB1	0x9B2B
0x8FEAB2	0x9B2D
0x8FEAB3	0x9B33
0x8FEAB4	0x9B34
0x8FEAB5	0x9B35
0x8FEAB6	0x9B37
0x8FEAB7	0x9B39
0x8FEAB8	0x9B3A
0x8FEAB9	0x9B3D
0x8FEABA	0x9B48
0x8FEABB	0x9B4B
0x8FEABC	0x9B4C
0x8FEABD	0x9B55
0x8FEABE	0x9B56
0x8FEABF	0x9B57
0x8FEAC0	0x9B5B
0x8FEAC1	0x9B5E
0x8FEAC2	0x9B61
0x8FEAC3	0x9B63
0x8FEAC4	0x9B65
0x8FEAC5	0x9B66
0x8FEAC6	0x9B68
0x8FEAC7	0x9B6A
0x8FEAC8	0x9B6B
0x8FEAC9	0x9B6C
0x8FEACA	0x9B6D
0x8FEACB	0x9B6E
0x8FEACC	0x9B73
0x8FEACD	0x9B75
0x8FEACE	0x9B77
0x8FEACF	0x9B78
0x8FEAD0	0x9B79
0x8FEAD1	0x9B7F
0x8FEAD2	0x9B80
0x8FEAD3	0x9B84
0x8FEAD4	0x9B85
0x8FEAD5	0x9B86
0x8FEAD6	0x9B87
0x8FEAD7	0x9B89
0x8FEAD8	0x9B8A
0x8FEAD9	0x9B8B
0x8FEADA	0x9B8D
0x8FEADB	0x9B8F
0x8FEADC	0x9B90
0x8FEADD	0x9B94
0x8FEADE	0x9B9A
0x8FEADF	0x9B9D
0x8FEAE0	0x9B9E
0x8FEAE1	0x9BA6
0x8FEAE2	0x9BA7
0x8FEAE3	0x9BA9
0x8FEAE4	0x9BAC
0x8FEAE5	0x9BB0
0x8FEAE6	0x9BB1
0x8FEAE7	0x9BB2
0x8FEAE8	0x9BB7
0x8FEAE9	0x9BB8
0x8FEAEA	0x9BBB
0x8FEAEB	0x9BBC
0x8FEAEC	0x9BBE
0x8FEAED	0x9BBF
0x8FEAEE	0x9BC1
0x8FEAEF	0x9BC7
0x8FEAF0	0x9BC8
0x8FEAF1	0x9BCE
0x8FEAF2	0x9BD0
0x8FEAF3	0x9BD7
0x8FEAF4	0x9BD8
0x8FEAF5	0x9BDD
0x8FEAF6	0x9BDF
0x8FEAF7	0x9BE5
0x8FEAF8	0x9BE7
0x8FEAF9	0x9BEA
0x8FEAFA	0x9BEB
0x8FEAFB	0x9BEF
0x8FEAFC	0x9BF3
0x8FEAFD	0x9BF7
0x8FEAFE	0x9BF8
0x8FEBA1	0x9BF9
0x8FEBA2	0x9BFA
0x8FEBA3	0x9BFD
0x8FEBA4	0x9BFF
0x8FEBA5	0x9C00
0x8FEBA6	0x9C02
0x8FEBA7	0x9C0B
0x8FEBA8	0x9C0F
0x8FEBA9	0x9C11
0x8FEBAA	0x9C16
0x8FEBAB	0x9C18
0x8FEBAC	0x9C19
0x8FEBAD	0x9C1A
0x8FEBAE	0x9C1C
0x8FEBAF	0x9C1E
0x8FEBB0	0x9C22
0x8FEBB1	0x9C23
0x8FEBB2	0x9C26
0x8FEBB3	0x9C27
0x8FEBB4	0x9C28
0x8FEBB5	0x9C29
0x8FEBB6	0x9C2A
0x8FEBB7	0x9C31
0x8FEBB8	0x9C35
0x8FEBB9	0x9C36
0x8FEBBA	0x9C37
0x8FEBBB	0x9C3D
0x8FEBBC	0x9C41
0x8FEBBD	0x9C43
0x8FEBBE	0x9C44
0x8FEBBF	0x9C45
0x8FEBC0	0x9C49
0x8FEBC1	0x9C4A
0x8FEBC2	0x9C4E
0x8FEBC3	0x9C4F
0x8FEBC4	0x9C50
0x8FEBC5	0x9C53
0x8FEBC6	0x9C54
0x8FEBC7	0x9C56
0x8FEBC8	0x9C58
0x8FEBC9	0x9C5B
0x8FEBCA	0x9C5D
0x8FEBCB	0x9C5E
0x8FEBCC	0x9C5F
0x8FEBCD	0x9C63
0x8FEBCE	0x9C69
0x8FEBCF	0x9C6A
0x8FEBD0	0x9C5C
0x8FEBD1	0x9C6B
0x8FEBD2	0x9C68
0x8FEBD3	0x9C6E
0x8FEBD4	0x9C70
0x8FEBD5	0x9C72
0x8FEBD6	0x9C75
0x8FEBD7	0x9C77
0x8FEBD8	0x9C7B
0x8FEBD9	0x9CE6
0x8FEBDA	0x9CF2
0x8FEBDB	0x9CF7
0x8FEBDC	0x9CF9
0x8FEBDD	0x9D0B
0x8FEBDE	0x9D02
0x8FEBDF	0x9D11
0x8FEBE0	0x9D17
0x8FEBE1	0x9D18
0x8FEBE2	0x9D1C
0x8FEBE3	0x9D1D
0x8FEBE4	0x9D1E
0x8FEBE5	0x9D2F
0x8FEBE6	0x9D30
0x8FEBE7	0x9D32
0x8FEBE8	0x9D33
0x8FEBE9	0x9D34
0x8FEBEA	0x9D3A
0x8FEBEB	0x9D3C
0x8FEBEC	0x9D45
0x8FEBED	0x9D3D
0x8FEBEE	0x9D42
0x8FEBEF	0x9D43
0x8FEBF0	0x9D47
0x8FEBF1	0x9D4A
0x8FEBF2	0x9D53
0x8FEBF3	0x9D54
0x8FEBF4	0x9D5F
0x8FEBF5	0x9D63
0x8FEBF6	0x9D62
0x8FEBF7	0x9D65
0x8FEBF8	0x9D69
0x8FEBF9	0x9D6A
0x8FEBFA	0x9D6B
0x8FEBFB	0x9D70
0x8FEBFC	0x9D76
0x8FEBFD	0x9D77
0x8FEBFE	0x9D7B
0x8FECA1	0x9D7C
0x8FECA2	0x9D7E
0x8FECA3	0x9D83
0x8FECA4	0x9D84
0x8FECA5	0x9D86
0x8FECA6	0x9D8A
0x8FECA7	0x9D8D
0x8FECA8	0x9D8E
0x8FECA9	0x9D92
0x8FECAA	0x9D93
0x8FECAB	0x9D95
0x8FECAC	0x9D96
0x8FECAD	0x9D97
0x8FECAE	0x9D98
0x8FECAF	0x9DA1
0x8FECB0	0x9DAA
0x8FECB1	0x9DAC
0x8FECB2	0x9DAE
0x8FECB3	0x9DB1
0x8FECB4	0x9DB5
0x8FECB5	0x9DB9
0x8FECB6	0x9DBC
0x8FECB7	0x9DBF
0x8FECB8	0x9DC3
0x8FECB9	0x9DC7
0x8FECBA	0x9DC9
0x8FECBB	0x9DCA
0x8FECBC	0x9DD4
0x8FECBD	0x9DD5
0x8FECBE	0x9DD6
0x8FECBF	0x9DD7
0x8FECC0	0x9DDA
0x8FECC1	0x9DDE
0x8FECC2	0x9DDF
0x8FECC3	0x9DE0
0x8FECC4	0x9DE5
0x8FECC5	0x9DE7
0x8FECC6	0x9DE9
0x8FECC7	0x9DEB
0x8FECC8	0x9DEE
0x8FECC9	0x9DF0
0x8FECCA	0x9DF3
0x8FECCB	0x9DF4
0x8FECCC	0x9DFE
0x8FECCD	0x9E0A
0x8FECCE	0x9E02
0x8FECCF	0x9E07
0x8FECD0	0x9E0E
0x8FECD1	0x9E10
0x8FECD2	0x9E11
0x8FECD3	0x9E12
0x8FECD4	0x9E15
0x8FECD5	0x9E16
0x8FECD6	0x9E19
0x8FECD7	0x9E1C
0x8FECD8	0x9E1D
0x8FECD9	0x9E7A
0x8FECDA	0x9E7B
0x8FECDB	0x9E7C
0x8FECDC	0x9E80
0x8FECDD	0x9E82
0x8FECDE	0x9E83
0x8FECDF	0x9E84
0x8FECE0	0x9E85
0x8FECE1	0x9E87
0x8FECE2	0x9E8E
0x8FECE3	0x9E8F
0x8FECE4	0x9E96
0x8FECE5	0x9E98
0x8FECE6	0x9E9B
0x8FECE7	0x9E9E
0x8FECE8	0x9EA4
0x8FECE9	0x9EA8
0x8FECEA	0x9EAC
0x8FECEB	0x9EAE
0x8FECEC	0x9EAF
0x8FECED	0x9EB0
0x8FECEE	0x9EB3
0x8FECEF	0x9EB4
0x8FECF0	0x9EB5
0x8FECF1	0x9EC6
0x8FECF2	0x9EC8
0x8FECF3	0x9ECB
0x8FECF4	0x9ED5
0x8FECF5	0x9EDF
0x8FECF6	0x9EE4
0x8FECF7	0x9EE7
0x8FECF8	0x9EEC
0x8FECF9	0x9EED
0x8FECFA	0x9EEE
0x8FECFB	0x9EF0
0x8FECFC	0x9EF1
0x8FECFD	0x9EF2
0x8FECFE	0x9EF5
0x8FEDA1	0x9EF8
0x8FEDA2	0x9EFF
0x8FEDA3	0x9F02
0x8FEDA4	0x9F03
0x8FEDA5	0x9F09
0x8FEDA6	0x9F0F
0x8FEDA7	0x9F10
0x8FEDA8	0x9F11
0x8FEDA9	0x9F12
0x8FEDAA	0x9F14
0x8FEDAB	0x9F16
0x8FEDAC	0x9F17
0x8FEDAD	0x9F19
0x8FEDAE	0x9F1A
0x8FEDAF	0x9F1B
0x8FEDB0	0x9F1F
0x8FEDB1	0x9F22
0x8FEDB2	0x9F26
0x8FEDB3	0x9F2A
0x8FEDB4	0x9F2B
0x8FEDB5	0x9F2F
0x8FEDB6	0x9F31
0x8FEDB7	0x9F32
0x8FEDB8	0x9F34
0x8FEDB9	0x9F37
0x8FEDBA	0x9F39
0x8FEDBB	0x9F3A
0x8FEDBC	0x9F3C
0x8FEDBD	0x9F3D
0x8FEDBE	0x9F3F
0x8FEDBF	0x9F41
0x8FEDC0	0x9F43
0x8FEDC1	0x9F44
0x8FEDC2	0x9F45
0x8FEDC3	0x9F46
0x8FEDC4	0x9F47
0x8FEDC5	0x9F53
0x8FEDC6	0x9F55
0x8FEDC7	0x9F56
0x8FEDC8	0x9F57
0x8FEDC9	0x9F58
0x8FEDCA	0x9F5A
0x8FEDCB	0x9F5D
0x8FEDCC	0x9F5E
0x8FEDCD	0x9F68
0x8FEDCE	0x9F69
0x8FEDCF	0x9F6D
0x8FEDD0	0x9F6E
0x8FEDD1	0x9F6F
0x8FEDD2	0x9F70
0x8FEDD3	0x9F71
0x8FEDD4	0x9F73
0x8FEDD5	0x9F75
0x8FEDD6	0x9F7A
0x8FEDD7	0x9F7D
0x8FEDD8	0x9F8F
0x8FEDD9	0x9F90
0x8FEDDA	0x9F91
0x8FEDDB	0x9F92
0x8FEDDC	0x9F94
0x8FEDDD	0x9F96
0x8FEDDE	0x9F97
0x8FEDDF	0x9F9E
0x8FEDE0	0x9FA1
0x8FEDE1	0x9FA2
0x8FEDE2	0x9FA3
0x8FEDE3	0x9FA5
